datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered
13/11/2011 18:00,4,0,0,1,21.32,27,22.0028,35,155
13/11/2011 19:00,4,0,0,1,20.5,29,23.9994,36,121
13/11/2011 20:00,4,0,0,1,20.5,31,23.9994,24,115
13/11/2011 21:00,4,0,0,1,19.68,36,16.9979,19,76
13/11/2011 22:00,4,0,0,1,19.68,41,26.0027,25,64
13/11/2011 23:00,4,0,0,1,18.86,51,19.9995,18,49
14/11/2011 00:00,4,0,1,1,18.86,59,19.0012,8,22
14/11/2011 01:00,4,0,1,1,18.86,63,19.9995,5,6
14/11/2011 02:00,4,0,1,1,18.86,63,23.9994,7,10
14/11/2011 03:00,4,0,1,1,18.04,67,19.0012,4,3
14/11/2011 04:00,4,0,1,1,18.04,67,15.0013,0,5
14/11/2011 05:00,4,0,1,2,18.04,67,16.9979,0,19
14/11/2011 06:00,4,0,1,2,18.04,72,15.0013,10,104
14/11/2011 07:00,4,0,1,1,18.04,72,16.9979,11,311
14/11/2011 08:00,4,0,1,2,18.86,67,12.998,27,425
14/11/2011 09:00,4,0,1,2,19.68,67,22.0028,29,204
14/11/2011 10:00,4,0,1,2,20.5,63,19.0012,26,85
14/11/2011 11:00,4,0,1,2,22.14,60,19.0012,22,106
14/11/2011 12:00,4,0,1,1,22.96,56,19.9995,36,166
14/11/2011 13:00,4,0,1,1,24.6,49,26.0027,50,153
14/11/2011 14:00,4,0,1,1,25.42,46,30.0026,47,138
14/11/2011 15:00,4,0,1,1,26.24,44,22.0028,53,142
14/11/2011 16:00,4,0,1,1,25.42,46,27.9993,51,264
14/11/2011 17:00,4,0,1,1,25.42,46,16.9979,55,464
14/11/2011 18:00,4,0,1,1,22.96,56,19.0012,29,460
14/11/2011 19:00,4,0,1,1,24.6,53,19.9995,28,274
14/11/2011 20:00,4,0,1,1,24.6,53,23.9994,30,210
14/11/2011 21:00,4,0,1,1,24.6,53,23.9994,37,176
14/11/2011 22:00,4,0,1,1,23.78,56,23.9994,17,96
14/11/2011 23:00,4,0,1,1,22.96,64,19.9995,13,48
15/11/2011 00:00,4,0,1,1,22.96,64,23.9994,7,15
15/11/2011 01:00,4,0,1,1,22.96,60,19.9995,5,5
15/11/2011 02:00,4,0,1,1,22.96,64,16.9979,7,8
15/11/2011 03:00,4,0,1,2,22.14,68,22.0028,0,4
15/11/2011 04:00,4,0,1,1,22.96,64,19.9995,1,6
15/11/2011 05:00,4,0,1,1,22.14,68,19.0012,2,26
15/11/2011 06:00,4,0,1,2,22.96,64,6.0032,4,104
15/11/2011 07:00,4,0,1,2,22.14,68,11.0014,21,298
15/11/2011 08:00,4,0,1,2,22.14,68,7.0015,27,453
15/11/2011 09:00,4,0,1,2,22.96,64,6.0032,26,174
15/11/2011 10:00,4,0,1,2,22.96,64,19.0012,23,115
15/11/2011 11:00,4,0,1,2,22.96,64,12.998,18,116
15/11/2011 12:00,4,0,1,2,22.14,68,0,28,148
15/11/2011 13:00,4,0,1,3,22.14,60,15.0013,21,132
15/11/2011 14:00,4,0,1,2,22.14,60,19.0012,27,120
15/11/2011 15:00,4,0,1,2,22.14,60,8.9981,36,155
15/11/2011 16:00,4,0,1,2,21.32,68,8.9981,31,240
15/11/2011 17:00,4,0,1,2,20.5,72,12.998,29,422
15/11/2011 18:00,4,0,1,2,20.5,72,19.0012,27,414
15/11/2011 19:00,4,0,1,2,20.5,72,23.9994,27,259
15/11/2011 20:00,4,0,1,2,19.68,82,8.9981,26,212
15/11/2011 21:00,4,0,1,2,20.5,77,6.0032,23,145
15/11/2011 22:00,4,0,1,2,18.86,88,7.0015,19,109
15/11/2011 23:00,4,0,1,2,18.86,94,7.0015,14,66
16/11/2011 00:00,4,0,1,2,18.86,94,0,5,26
16/11/2011 01:00,4,0,1,3,18.86,94,6.0032,0,5
16/11/2011 02:00,4,0,1,2,18.86,94,7.0015,4,6
16/11/2011 03:00,4,0,1,2,18.86,94,7.0015,2,3
16/11/2011 04:00,4,0,1,2,18.04,100,15.0013,1,3
16/11/2011 05:00,4,0,1,3,18.86,94,7.0015,0,13
16/11/2011 06:00,4,0,1,2,18.86,94,6.0032,4,52
16/11/2011 07:00,4,0,1,3,18.86,94,0,7,130
16/11/2011 08:00,4,0,1,3,18.86,94,0,9,223
16/11/2011 09:00,4,0,1,3,18.86,94,0,5,77
16/11/2011 10:00,4,0,1,3,18.86,94,0,4,32
16/11/2011 11:00,4,0,1,3,18.86,94,6.0032,7,53
16/11/2011 12:00,4,0,1,3,18.86,100,0,5,49
16/11/2011 13:00,4,0,1,3,18.86,94,8.9981,6,52
16/11/2011 14:00,4,0,1,2,18.86,100,8.9981,12,49
16/11/2011 15:00,4,0,1,3,19.68,94,7.0015,16,50
16/11/2011 16:00,4,0,1,3,19.68,94,7.0015,13,110
16/11/2011 17:00,4,0,1,2,19.68,88,12.998,17,216
16/11/2011 18:00,4,0,1,3,18.86,88,26.0027,13,176
16/11/2011 19:00,4,0,1,3,18.86,88,26.0027,3,108
16/11/2011 20:00,4,0,1,3,18.04,88,26.0027,5,94
16/11/2011 21:00,4,0,1,3,18.04,88,19.0012,3,72
16/11/2011 22:00,4,0,1,3,17.22,88,15.0013,1,45
16/11/2011 23:00,4,0,1,3,17.22,88,8.9981,3,28
17/11/2011 00:00,4,0,1,2,17.22,88,16.9979,2,22
17/11/2011 01:00,4,0,1,2,17.22,82,11.0014,0,5
17/11/2011 02:00,4,0,1,2,17.22,82,15.0013,0,5
17/11/2011 03:00,4,0,1,2,17.22,77,22.0028,0,3
17/11/2011 04:00,4,0,1,2,16.4,62,27.9993,1,3
17/11/2011 05:00,4,0,1,3,13.94,71,22.0028,1,21
17/11/2011 06:00,4,0,1,3,14.76,57,15.0013,3,72
17/11/2011 07:00,4,0,1,3,13.94,61,19.0012,4,164
17/11/2011 08:00,4,0,1,3,13.94,61,19.9995,12,343
17/11/2011 09:00,4,0,1,2,13.94,61,22.0028,14,184
17/11/2011 10:00,4,0,1,2,13.94,61,22.0028,7,74
17/11/2011 11:00,4,0,1,3,13.12,66,22.0028,4,93
17/11/2011 12:00,4,0,1,2,13.94,53,19.9995,6,115
17/11/2011 13:00,4,0,1,2,13.94,49,30.0026,15,109
17/11/2011 14:00,4,0,1,2,13.94,49,26.0027,5,105
17/11/2011 15:00,4,0,1,2,13.94,49,30.0026,10,106
17/11/2011 16:00,4,0,1,1,13.12,39,27.9993,8,187
17/11/2011 17:00,4,0,1,1,13.12,42,26.0027,20,379
17/11/2011 18:00,4,0,1,1,13.12,39,12.998,9,298
17/11/2011 19:00,4,0,1,1,12.3,45,15.0013,7,210
17/11/2011 20:00,4,0,1,1,12.3,42,19.0012,7,162
17/11/2011 21:00,4,0,1,1,12.3,42,16.9979,3,113
17/11/2011 22:00,4,0,1,1,10.66,52,16.9979,1,83
17/11/2011 23:00,4,0,1,1,10.66,52,15.0013,0,58
18/11/2011 00:00,4,0,1,1,10.66,48,11.0014,2,28
18/11/2011 01:00,4,0,1,1,10.66,44,22.0028,0,10
18/11/2011 02:00,4,0,1,1,9.84,44,15.0013,2,8
18/11/2011 03:00,4,0,1,1,9.84,41,19.0012,0,2
18/11/2011 04:00,4,0,1,1,9.02,44,11.0014,0,5
18/11/2011 05:00,4,0,1,1,9.02,44,8.9981,0,22
18/11/2011 06:00,4,0,1,1,9.02,44,6.0032,1,70
18/11/2011 07:00,4,0,1,1,9.02,44,11.0014,5,211
18/11/2011 08:00,4,0,1,1,9.02,44,12.998,6,369
18/11/2011 09:00,4,0,1,1,10.66,41,12.998,6,207
18/11/2011 10:00,4,0,1,1,10.66,41,19.0012,10,105
18/11/2011 11:00,4,0,1,1,12.3,36,8.9981,18,122
18/11/2011 12:00,4,0,1,1,13.12,33,0,22,143
18/11/2011 13:00,4,0,1,1,13.94,31,15.0013,31,146
18/11/2011 14:00,4,0,1,1,13.94,31,8.9981,31,123
18/11/2011 15:00,4,0,1,1,13.94,29,8.9981,27,151
18/11/2011 16:00,4,0,1,1,13.94,29,8.9981,19,190
18/11/2011 17:00,4,0,1,1,13.12,31,8.9981,17,361
18/11/2011 18:00,4,0,1,1,12.3,36,11.0014,16,312
18/11/2011 19:00,4,0,1,1,11.48,41,11.0014,7,183
18/11/2011 20:00,4,0,1,1,11.48,48,12.998,8,129
18/11/2011 21:00,4,0,1,1,11.48,48,11.0014,3,108
18/11/2011 22:00,4,0,1,1,10.66,52,7.0015,9,88
18/11/2011 23:00,4,0,1,1,10.66,60,8.9981,5,54
19/11/2011 00:00,4,0,0,1,10.66,56,12.998,4,49
19/11/2011 01:00,4,0,0,1,10.66,52,19.9995,1,34
19/11/2011 02:00,4,0,0,1,9.84,56,11.0014,12,34
19/11/2011 03:00,4,0,0,1,10.66,48,16.9979,4,11
19/11/2011 04:00,4,0,0,1,10.66,48,22.0028,4,4
19/11/2011 05:00,4,0,0,1,9.84,56,16.9979,0,2
19/11/2011 06:00,4,0,0,1,9.84,60,22.0028,2,10
19/11/2011 07:00,4,0,0,1,9.84,60,16.9979,3,38
19/11/2011 08:00,4,0,0,1,10.66,56,16.9979,12,80
19/11/2011 09:00,4,0,0,1,11.48,52,19.9995,12,130
19/11/2011 10:00,4,0,0,1,13.12,45,16.9979,35,165
19/11/2011 11:00,4,0,0,1,14.76,40,0,50,183
19/11/2011 12:00,4,0,0,1,16.4,35,19.0012,93,218
19/11/2011 13:00,4,0,0,1,17.22,30,19.0012,118,245
19/11/2011 14:00,4,0,0,1,17.22,32,19.9995,121,228
19/11/2011 15:00,4,0,0,1,17.22,41,12.998,120,262
19/11/2011 16:00,4,0,0,1,17.22,38,19.9995,99,188
19/11/2011 17:00,4,0,0,1,16.4,40,12.998,61,171
19/11/2011 18:00,4,0,0,1,15.58,46,8.9981,36,172
19/11/2011 19:00,4,0,0,2,13.94,71,8.9981,33,149
19/11/2011 20:00,4,0,0,2,14.76,57,7.0015,48,115
19/11/2011 21:00,4,0,0,2,14.76,62,12.998,29,79
19/11/2011 22:00,4,0,0,2,15.58,62,11.0014,26,80
19/11/2011 23:00,4,0,0,1,15.58,62,15.0013,20,73
01/12/2011 00:00,4,0,1,1,11.48,52,22.0028,1,19
01/12/2011 01:00,4,0,1,1,10.66,60,19.0012,1,9
01/12/2011 02:00,4,0,1,1,10.66,56,19.9995,1,8
01/12/2011 03:00,4,0,1,1,10.66,56,16.9979,1,6
01/12/2011 04:00,4,0,1,1,10.66,56,19.0012,0,1
01/12/2011 05:00,4,0,1,1,10.66,56,16.9979,1,23
01/12/2011 06:00,4,0,1,1,9.84,65,19.0012,5,92
01/12/2011 07:00,4,0,1,1,9.84,65,23.9994,11,265
01/12/2011 08:00,4,0,1,1,10.66,60,22.0028,15,462
01/12/2011 09:00,4,0,1,1,12.3,52,22.0028,9,215
01/12/2011 10:00,4,0,1,1,13.12,53,19.9995,7,86
01/12/2011 11:00,4,0,1,1,13.94,49,16.9979,7,95
01/12/2011 12:00,4,0,1,1,14.76,46,15.0013,9,139
01/12/2011 13:00,4,0,1,1,16.4,40,15.0013,17,137
01/12/2011 14:00,4,0,1,1,16.4,40,15.0013,20,130
01/12/2011 15:00,4,0,1,1,16.4,40,15.0013,10,144
01/12/2011 16:00,4,0,1,1,16.4,40,12.998,9,192
01/12/2011 17:00,4,0,1,1,14.76,46,8.9981,9,409
01/12/2011 18:00,4,0,1,1,14.76,43,7.0015,12,393
01/12/2011 19:00,4,0,1,1,13.94,46,7.0015,9,219
01/12/2011 20:00,4,0,1,1,13.94,46,7.0015,12,178
01/12/2011 21:00,4,0,1,1,12.3,61,7.0015,8,154
01/12/2011 22:00,4,0,1,1,12.3,61,0,5,99
01/12/2011 23:00,4,0,1,1,10.66,70,6.0032,3,70
02/12/2011 00:00,4,0,1,1,10.66,70,6.0032,6,32
02/12/2011 01:00,4,0,1,1,9.84,75,0,1,14
02/12/2011 02:00,4,0,1,1,9.84,75,0,0,10
02/12/2011 03:00,4,0,1,1,9.02,80,0,0,1
02/12/2011 04:00,4,0,1,1,9.02,80,0,0,3
02/12/2011 05:00,4,0,1,1,9.02,80,6.0032,0,23
02/12/2011 06:00,4,0,1,1,9.02,80,0,3,84
02/12/2011 07:00,4,0,1,1,9.02,87,6.0032,6,199
02/12/2011 08:00,4,0,1,1,9.84,87,0,13,432
02/12/2011 09:00,4,0,1,1,11.48,81,0,12,234
02/12/2011 10:00,4,0,1,1,12.3,75,15.0013,16,89
02/12/2011 11:00,4,0,1,1,13.94,66,11.0014,18,142
02/12/2011 12:00,4,0,1,1,14.76,57,8.9981,18,186
02/12/2011 13:00,4,0,1,1,16.4,47,8.9981,19,188
02/12/2011 14:00,4,0,1,1,17.22,44,7.0015,25,145
02/12/2011 15:00,4,0,1,1,17.22,41,6.0032,24,175
02/12/2011 16:00,4,0,1,1,17.22,41,6.0032,22,254
02/12/2011 17:00,4,0,1,1,17.22,38,0,20,391
02/12/2011 18:00,4,0,1,1,16.4,50,0,10,362
02/12/2011 19:00,4,0,1,1,13.94,53,16.9979,13,252
02/12/2011 20:00,4,0,1,1,15.58,40,19.0012,12,178
02/12/2011 21:00,4,0,1,1,13.94,49,12.998,9,102
02/12/2011 22:00,4,0,1,1,13.12,53,12.998,7,95
02/12/2011 23:00,4,0,1,1,13.12,53,19.0012,14,81
03/12/2011 00:00,4,0,0,1,12.3,56,16.9979,10,65
03/12/2011 01:00,4,0,0,1,10.66,65,12.998,9,62
03/12/2011 02:00,4,0,0,1,10.66,65,11.0014,9,41
03/12/2011 03:00,4,0,0,1,9.84,70,8.9981,4,5
03/12/2011 04:00,4,0,0,1,9.02,75,8.9981,1,7
03/12/2011 05:00,4,0,0,1,9.84,70,6.0032,0,6
03/12/2011 06:00,4,0,0,1,9.84,65,7.0015,1,10
03/12/2011 07:00,4,0,0,1,9.02,75,6.0032,2,24
03/12/2011 08:00,4,0,0,1,9.84,75,6.0032,1,62
03/12/2011 09:00,4,0,0,1,10.66,70,7.0015,25,99
03/12/2011 10:00,4,0,0,1,13.12,61,8.9981,22,173
03/12/2011 11:00,4,0,0,1,13.12,57,6.0032,48,227
03/12/2011 12:00,4,0,0,1,14.76,50,0,78,280
03/12/2011 13:00,4,0,0,1,14.76,50,6.0032,70,222
03/12/2011 14:00,4,0,0,1,14.76,46,0,92,251
03/12/2011 15:00,4,0,0,1,15.58,46,0,100,237
03/12/2011 16:00,4,0,0,1,15.58,46,0,75,230
03/12/2011 17:00,4,0,0,1,14.76,62,0,46,186
03/12/2011 18:00,4,0,0,1,13.94,53,8.9981,31,193
03/12/2011 19:00,4,0,0,1,12.3,61,6.0032,31,144
03/12/2011 20:00,4,0,0,1,12.3,61,6.0032,17,110
03/12/2011 21:00,4,0,0,2,12.3,61,6.0032,5,104
03/12/2011 22:00,4,0,0,2,13.12,61,6.0032,17,97
03/12/2011 23:00,4,0,0,1,12.3,70,8.9981,12,73
04/12/2011 00:00,4,0,0,1,12.3,70,7.0015,19,64
04/12/2011 01:00,4,0,0,1,12.3,75,6.0032,20,54
04/12/2011 02:00,4,0,0,1,10.66,81,0,11,51
04/12/2011 03:00,4,0,0,1,11.48,75,0,7,34
04/12/2011 04:00,4,0,0,1,10.66,87,0,2,9
04/12/2011 05:00,4,0,0,1,10.66,81,0,2,2
04/12/2011 06:00,4,0,0,1,9.84,93,0,1,3
04/12/2011 07:00,4,0,0,1,10.66,87,0,3,23
04/12/2011 08:00,4,0,0,1,10.66,87,0,7,48
04/12/2011 09:00,4,0,0,1,12.3,81,0,12,114
04/12/2011 10:00,4,0,0,1,13.12,81,8.9981,36,180
04/12/2011 11:00,4,0,0,1,13.94,81,11.0014,48,206
04/12/2011 12:00,4,0,0,1,14.76,81,11.0014,82,247
04/12/2011 13:00,4,0,0,1,16.4,66,15.0013,88,269
04/12/2011 14:00,4,0,0,1,17.22,62,8.9981,77,246
04/12/2011 15:00,4,0,0,1,17.22,62,12.998,69,227
04/12/2011 16:00,4,0,0,1,17.22,58,15.0013,64,266
04/12/2011 17:00,4,0,0,1,15.58,76,8.9981,38,207
04/12/2011 18:00,4,0,0,1,15.58,71,0,10,161
04/12/2011 19:00,4,0,0,1,15.58,76,0,15,158
04/12/2011 20:00,4,0,0,1,14.76,76,8.9981,8,116
04/12/2011 21:00,4,0,0,1,14.76,81,7.0015,7,65
04/12/2011 22:00,4,0,0,1,13.94,87,7.0015,5,59
04/12/2011 23:00,4,0,0,1,13.94,87,7.0015,3,42
05/12/2011 00:00,4,0,1,1,13.12,87,6.0032,3,21
05/12/2011 01:00,4,0,1,1,13.12,87,0,2,10
05/12/2011 02:00,4,0,1,1,13.12,87,0,0,8
05/12/2011 03:00,4,0,1,1,13.12,87,0,0,2
05/12/2011 04:00,4,0,1,1,12.3,87,7.0015,0,7
05/12/2011 05:00,4,0,1,1,12.3,87,7.0015,1,24
05/12/2011 06:00,4,0,1,1,12.3,93,6.0032,1,89
05/12/2011 07:00,4,0,1,1,13.12,90,0,9,274
05/12/2011 08:00,4,0,1,1,13.12,93,0,12,392
05/12/2011 09:00,4,0,1,2,14.76,87,6.0032,12,178
05/12/2011 10:00,4,0,1,2,14.76,87,6.0032,9,78
05/12/2011 11:00,4,0,1,2,14.76,87,6.0032,17,106
05/12/2011 12:00,4,0,1,2,16.4,76,7.0015,29,125
05/12/2011 13:00,4,0,1,2,17.22,71,6.0032,18,153
05/12/2011 14:00,4,0,1,2,18.86,67,0,7,126
05/12/2011 15:00,4,0,1,2,18.86,72,6.0032,16,132
05/12/2011 16:00,4,0,1,1,20.5,63,6.0032,10,238
05/12/2011 17:00,4,0,1,1,17.22,77,0,16,430
05/12/2011 18:00,4,0,1,1,18.04,77,0,13,386
05/12/2011 19:00,4,0,1,2,18.86,77,0,13,295
05/12/2011 20:00,4,0,1,2,18.86,82,7.0015,15,190
05/12/2011 21:00,4,0,1,2,18.04,88,6.0032,10,166
05/12/2011 22:00,4,0,1,2,18.04,88,8.9981,12,94
05/12/2011 23:00,4,0,1,2,18.86,88,8.9981,8,54
06/12/2011 00:00,4,0,1,2,20.5,77,19.9995,3,25
06/12/2011 01:00,4,0,1,2,18.86,88,19.9995,2,14
06/12/2011 02:00,4,0,1,2,18.86,87,12.998,0,3
06/12/2011 03:00,4,0,1,2,18.86,87,12.998,0,3
06/12/2011 04:00,4,0,1,3,18.86,88,15.0013,0,7
06/12/2011 05:00,4,0,1,3,18.86,88,15.0013,0,20
06/12/2011 06:00,4,0,1,2,18.04,94,19.0012,5,81
06/12/2011 07:00,4,0,1,2,18.86,94,12.998,7,227
06/12/2011 08:00,4,0,1,2,18.86,94,12.998,13,401
06/12/2011 09:00,4,0,1,2,18.86,94,15.0013,4,200
06/12/2011 10:00,4,0,1,3,18.86,94,19.0012,6,44
06/12/2011 11:00,4,0,1,3,18.86,94,16.9979,4,28
06/12/2011 12:00,4,0,1,3,18.86,100,15.0013,5,50
06/12/2011 13:00,4,0,1,3,18.86,100,12.998,6,65
06/12/2011 14:00,4,0,1,3,19.68,100,15.0013,6,69
06/12/2011 15:00,4,0,1,3,20.5,100,12.998,2,43
06/12/2011 16:00,4,0,1,3,18.86,100,16.9979,4,84
06/12/2011 17:00,4,0,1,2,18.86,100,15.0013,13,249
06/12/2011 18:00,4,0,1,2,18.86,100,19.0012,17,287
06/12/2011 19:00,4,0,1,3,18.86,100,19.9995,10,223
06/12/2011 20:00,4,0,1,3,18.86,100,19.9995,3,107
06/12/2011 21:00,4,0,1,2,18.04,100,12.998,6,108
06/12/2011 22:00,4,0,1,3,18.86,100,11.0014,5,82
06/12/2011 23:00,4,0,1,3,18.86,100,11.0014,5,48
07/12/2011 00:00,4,0,1,1,18.04,100,12.998,3,30
07/12/2011 01:00,4,0,1,2,18.86,100,16.9979,4,9
07/12/2011 02:00,4,0,1,3,18.86,100,15.0013,2,4
07/12/2011 03:00,4,0,1,3,18.86,100,15.0013,0,3
07/12/2011 04:00,4,0,1,3,18.86,100,11.0014,0,1
07/12/2011 05:00,4,0,1,3,18.86,100,11.0014,0,3
07/12/2011 06:00,4,0,1,3,19.68,100,27.9993,0,18
07/12/2011 07:00,4,0,1,3,18.04,100,7.0015,3,43
07/12/2011 08:00,4,0,1,3,18.04,100,0,6,80
07/12/2011 09:00,4,0,1,3,18.04,100,16.9979,0,64
07/12/2011 10:00,4,0,1,3,18.04,100,6.0032,1,32
07/12/2011 11:00,4,0,1,3,18.04,100,6.0032,3,47
07/12/2011 12:00,4,0,1,3,18.04,100,8.9981,4,29
07/12/2011 13:00,4,0,1,3,18.04,100,12.998,5,28
07/12/2011 14:00,4,0,1,3,18.04,100,12.998,1,24
07/12/2011 15:00,4,0,1,3,17.22,94,15.0013,5,25
07/12/2011 16:00,4,0,1,3,17.22,94,12.998,3,28
07/12/2011 17:00,4,0,1,3,16.4,100,22.0028,4,48
07/12/2011 18:00,4,0,1,3,16.4,94,19.9995,3,48
07/12/2011 19:00,4,0,1,3,13.94,87,43.0006,2,31
07/12/2011 20:00,4,0,1,3,13.94,87,43.0006,1,25
07/12/2011 21:00,4,0,1,3,12.3,87,35.0008,0,6
07/12/2011 22:00,4,0,1,3,9.84,93,30.0026,0,13
07/12/2011 23:00,4,0,1,1,9.84,93,26.0027,0,16
08/12/2011 00:00,4,0,1,2,10.66,87,19.9995,0,21
08/12/2011 01:00,4,0,1,1,10.66,81,23.9994,1,6
08/12/2011 02:00,4,0,1,1,11.48,65,15.0013,0,4
08/12/2011 03:00,4,0,1,1,10.66,60,19.9995,0,1
08/12/2011 04:00,4,0,1,2,9.84,60,31.0009,0,2
08/12/2011 05:00,4,0,1,1,9.02,64,15.0013,0,12
08/12/2011 06:00,4,0,1,1,9.02,55,19.0012,0,71
08/12/2011 07:00,4,0,1,1,9.02,60,15.0013,11,233
08/12/2011 08:00,4,0,1,1,9.02,55,19.0012,11,418
08/12/2011 09:00,4,0,1,1,9.84,52,26.0027,7,218
08/12/2011 10:00,4,0,1,1,10.66,52,22.0028,1,109
08/12/2011 11:00,4,0,1,1,11.48,52,16.9979,6,100
08/12/2011 12:00,4,0,1,1,11.48,52,22.0028,8,148
08/12/2011 13:00,4,0,1,1,12.3,49,23.9994,9,115
08/12/2011 14:00,4,0,1,1,13.12,45,16.9979,16,121
08/12/2011 15:00,4,0,1,1,13.12,45,8.9981,19,98
08/12/2011 16:00,4,0,1,1,13.12,45,12.998,7,201
08/12/2011 17:00,4,0,1,1,12.3,49,7.0015,10,321
08/12/2011 18:00,4,0,1,1,11.48,52,15.0013,12,306
08/12/2011 19:00,4,0,1,1,10.66,56,7.0015,12,220
08/12/2011 20:00,4,0,1,1,10.66,60,7.0015,5,170
08/12/2011 21:00,4,0,1,1,11.48,61,6.0032,4,135
08/12/2011 22:00,4,0,1,1,10.66,65,8.9981,8,84
08/12/2011 23:00,4,0,1,1,9.84,70,7.0015,3,58
09/12/2011 00:00,4,0,1,1,9.84,65,0,8,26
09/12/2011 01:00,4,0,1,1,9.84,65,0,2,12
09/12/2011 02:00,4,0,1,1,9.84,70,0,2,10
09/12/2011 03:00,4,0,1,1,9.02,80,0,1,5
09/12/2011 04:00,4,0,1,1,9.02,80,0,1,1
09/12/2011 05:00,4,0,1,1,9.02,80,0,0,20
09/12/2011 06:00,4,0,1,1,9.02,80,6.0032,1,62
09/12/2011 07:00,4,0,1,1,9.02,75,6.0032,4,195
09/12/2011 08:00,4,0,1,1,9.84,81,0,7,378
09/12/2011 09:00,4,0,1,1,10.66,81,6.0032,8,256
09/12/2011 10:00,4,0,1,2,12.3,70,11.0014,11,115
09/12/2011 11:00,4,0,1,1,13.12,70,16.9979,15,121
09/12/2011 12:00,4,0,1,1,14.76,57,19.9995,27,146
09/12/2011 13:00,4,0,1,1,15.58,50,12.998,27,141
09/12/2011 14:00,4,0,1,1,15.58,46,19.0012,24,163
09/12/2011 15:00,4,0,1,1,15.58,46,19.0012,29,160
09/12/2011 16:00,4,0,1,1,14.76,62,8.9981,24,226
09/12/2011 17:00,4,0,1,1,13.94,66,7.0015,10,352
09/12/2011 18:00,4,0,1,1,13.94,61,0,10,308
09/12/2011 19:00,4,0,1,1,13.94,61,0,10,189
09/12/2011 20:00,4,0,1,1,12.3,81,0,10,140
09/12/2011 21:00,4,0,1,1,12.3,75,0,9,131
09/12/2011 22:00,4,0,1,1,11.48,87,0,15,114
09/12/2011 23:00,4,0,1,1,11.48,81,0,6,88
10/12/2011 00:00,4,0,0,2,10.66,81,7.0015,11,66
10/12/2011 01:00,4,0,0,2,10.66,70,11.0014,11,55
10/12/2011 02:00,4,0,0,2,11.48,61,6.0032,12,48
10/12/2011 03:00,4,0,0,2,11.48,61,6.0032,5,20
10/12/2011 04:00,4,0,0,2,10.66,65,7.0015,0,3
10/12/2011 05:00,4,0,0,1,10.66,60,11.0014,0,6
10/12/2011 06:00,4,0,0,1,9.84,65,7.0015,1,10
10/12/2011 07:00,4,0,0,1,9.84,65,12.998,0,11
10/12/2011 08:00,4,0,0,1,10.66,65,8.9981,5,68
10/12/2011 09:00,4,0,0,1,11.48,61,19.0012,15,134
10/12/2011 10:00,4,0,0,1,13.12,57,16.9979,31,161
10/12/2011 11:00,4,0,0,1,13.12,53,27.9993,44,192
10/12/2011 12:00,4,0,0,1,13.12,45,27.9993,48,235
10/12/2011 13:00,4,0,0,1,13.94,34,27.9993,47,239
10/12/2011 14:00,4,0,0,1,13.94,31,22.0028,51,242
10/12/2011 15:00,4,0,0,1,13.94,34,23.9994,60,239
10/12/2011 16:00,4,0,0,1,13.12,31,26.0027,58,183
10/12/2011 17:00,4,0,0,1,11.48,36,22.0028,34,151
10/12/2011 18:00,4,0,0,1,10.66,38,15.0013,28,144
10/12/2011 19:00,4,0,0,1,10.66,38,19.0012,15,139
10/12/2011 20:00,4,0,0,1,9.84,35,15.0013,10,114
10/12/2011 21:00,4,0,0,1,9.02,44,15.0013,4,79
10/12/2011 22:00,4,0,0,1,9.02,41,8.9981,7,88
10/12/2011 23:00,4,0,0,1,8.2,47,11.0014,5,61
11/12/2011 00:00,4,0,0,1,8.2,51,15.0013,5,69
11/12/2011 01:00,4,0,0,1,6.56,59,15.0013,8,54
11/12/2011 02:00,4,0,0,1,7.38,55,16.9979,5,47
11/12/2011 03:00,4,0,0,1,6.56,59,8.9981,2,17
11/12/2011 04:00,4,0,0,1,6.56,59,11.0014,0,5
11/12/2011 05:00,4,0,0,1,7.38,59,7.0015,0,6
11/12/2011 06:00,4,0,0,1,6.56,59,0,0,10
11/12/2011 07:00,4,0,0,1,7.38,55,0,1,30
11/12/2011 08:00,4,0,0,1,6.56,69,0,4,68
11/12/2011 09:00,4,0,0,1,8.2,59,0,19,88
11/12/2011 10:00,4,0,0,1,9.84,44,0,30,164
11/12/2011 11:00,4,0,0,1,10.66,35,0,31,166
11/12/2011 12:00,4,0,0,1,10.66,35,0,42,246
11/12/2011 13:00,4,0,0,1,12.3,31,0,44,224
11/12/2011 14:00,4,0,0,1,12.3,28,0,44,198
11/12/2011 15:00,4,0,0,1,12.3,26,0,47,219
11/12/2011 16:00,4,0,0,1,12.3,26,0,32,174
11/12/2011 17:00,4,0,0,1,11.48,30,0,13,150
11/12/2011 18:00,4,0,0,1,9.84,48,12.998,12,151
11/12/2011 19:00,4,0,0,1,9.02,55,12.998,7,98
11/12/2011 20:00,4,0,0,1,9.02,55,7.0015,10,62
11/12/2011 21:00,4,0,0,1,9.02,55,0,10,53
11/12/2011 22:00,4,0,0,1,9.02,55,0,7,36
11/12/2011 23:00,4,0,0,1,8.2,69,0,4,31
12/12/2011 00:00,4,0,1,1,8.2,69,6.0032,4,16
12/12/2011 01:00,4,0,1,1,8.2,69,0,0,9
12/12/2011 02:00,4,0,1,1,8.2,69,0,0,4
12/12/2011 03:00,4,0,1,1,7.38,74,0,0,2
